,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
25552,1883,215,2098,8.758139534883721
25553,3015,178,3193,16.93820224719101
25554,3439,104,3543,33.06730769230769
25555,3129,65,3194,48.13846153846154
25556,3485,227,3712,15.352422907488986
25557,2651,207,2858,12.806763285024154
25558,288,3368,3656,0.0855106888361045
25559,3332,192,3524,17.354166666666668
25560,2317,263,2580,8.809885931558936
25561,2761,181,2942,15.25414364640884
25562,2296,69,2365,33.27536231884058
25563,1491,201,1692,7.417910447761194
25564,1868,159,2027,11.748427672955977
25565,3233,278,3511,11.629496402877695
25566,2061,84,2145,24.535714285714285
25567,3302,289,3591,11.42560553633218
25568,2067,128,2195,16.1484375
25569,2519,314,2833,8.022292993630574
25570,3270,312,3582,10.48076923076923
25571,2675,258,2933,10.368217054263566
25572,2193,228,2421,9.61842105263158
25573,2881,156,3037,18.46794871794872
25574,3705,263,3968,14.087452471482887
25575,3214,365,3579,8.805479452054794
25576,2697,135,2832,19.97777777777777
25577,3808,68,3876,56.0
25578,3123,92,3215,33.94565217391305
25579,1795,260,2055,6.903846153846154
25580,2841,119,2960,23.873949579831933
25581,2937,126,3063,23.30952380952381
25582,3803,233,4036,16.321888412017167
25583,3172,204,3376,15.549019607843135
25584,3981,87,4068,45.75862068965517
25585,3566,62,3628,57.516129032258064
25586,1891,255,2146,7.415686274509804
25587,2522,378,2900,6.671957671957672
25588,1758,375,2133,4.688
25589,2098,209,2307,10.038277511961722
25590,2626,231,2857,11.367965367965368
25592,3664,121,3785,30.28099173553719
25593,3206,78,3284,41.1025641025641
25594,3416,198,3614,17.252525252525253
25595,1928,97,2025,19.87628865979381
25596,997,178,1175,5.601123595505618
25598,777,330,1107,2.3545454545454545
25599,32,2855,2887,0.0112084063047285
25600,393,877,1270,0.4481185860889395
25601,1549,292,1841,5.304794520547945
25602,3303,211,3514,15.654028436018958
25603,1957,62,2019,31.56451612903226
25604,1864,179,2043,10.41340782122905
25605,3170,119,3289,26.638655462184875
25606,59,2725,2784,0.0216513761467889
25607,1993,170,2163,11.723529411764703
25608,1829,104,1933,17.58653846153846
25609,3901,114,4015,34.219298245614034
25610,3326,247,3573,13.465587044534413
25611,3262,83,3345,39.30120481927711
25612,3762,112,3874,33.589285714285715
25613,2275,136,2411,16.727941176470587
25615,3620,153,3773,23.66013071895425
25616,3146,415,3561,7.580722891566265
25617,1950,79,2029,24.68354430379747
25618,2447,78,2525,31.371794871794872
25619,3084,99,3183,31.151515151515152
25620,1783,139,1922,12.827338129496402
25621,2501,318,2819,7.864779874213837
25622,3641,110,3751,33.1
25623,352,446,798,0.7892376681614349
25624,2124,215,2339,9.87906976744186
25625,2582,130,2712,19.861538461538466
25626,2857,97,2954,29.45360824742268
25627,2268,423,2691,5.361702127659575
25628,2249,116,2365,19.38793103448276
25629,3541,173,3714,20.46820809248555
25630,1980,158,2138,12.531645569620252
25631,3607,157,3764,22.97452229299363
25632,2566,227,2793,11.30396475770925
25633,3087,315,3402,9.8
25635,2856,262,3118,10.900763358778626
25636,3404,194,3598,17.54639175257732
25637,2602,408,3010,6.377450980392157
25638,770,125,895,6.16
25639,2687,667,3354,4.028485757121439
25640,3458,132,3590,26.19696969696969
25641,3671,159,3830,23.08805031446541
25642,818,76,894,10.763157894736842
25643,2050,117,2167,17.521367521367523
25645,2599,347,2946,7.489913544668588
25646,2549,300,2849,8.496666666666666
25647,2743,157,2900,17.471337579617835
25648,3249,386,3635,8.417098445595855
25649,2999,139,3138,21.575539568345324
25650,2942,150,3092,19.613333333333333
25651,3355,185,3540,18.135135135135137
25652,3384,243,3627,13.925925925925926
25653,3315,211,3526,15.710900473933648
25654,1082,339,1421,3.191740412979351
25655,3160,186,3346,16.989247311827956
25656,221,2074,2295,0.1065573770491803
25657,2322,141,2463,16.46808510638298
25658,1658,293,1951,5.658703071672355
25659,3347,326,3673,10.266871165644172
25660,3531,81,3612,43.5925925925926
25661,1962,88,2050,22.295454545454547
25662,1927,78,2005,24.705128205128204
25663,2193,130,2323,16.869230769230768
25665,2225,93,2318,23.9247311827957
25666,872,167,1039,5.221556886227545
25667,2705,55,2760,49.18181818181818
25668,2366,174,2540,13.597701149425289
25669,168,1678,1846,0.100119189511323
25670,1050,206,1256,5.097087378640777
25671,2620,278,2898,9.424460431654676
25672,3339,240,3579,13.9125
25673,2097,63,2160,33.285714285714285
25674,3298,173,3471,19.063583815028903
25675,3657,141,3798,25.93617021276596
25676,1529,218,1747,7.013761467889908
25677,1455,66,1521,22.045454545454547
25678,3452,118,3570,29.25423728813559
25679,3274,214,3488,15.299065420560748
25680,3422,114,3536,30.017543859649123
25681,3216,174,3390,18.48275862068965
25682,1851,192,2043,9.640625
25683,3801,85,3886,44.71764705882353
25684,2078,71,2149,29.267605633802816
25686,3305,123,3428,26.869918699187
25687,2766,79,2845,35.0126582278481
25688,3818,94,3912,40.61702127659574
25689,3653,272,3925,13.430147058823527
25690,3502,87,3589,40.2528735632184
25691,2575,280,2855,9.196428571428571
25692,3214,124,3338,25.91935483870968
25693,3492,84,3576,41.57142857142857
25694,1886,68,1954,27.73529411764705
25695,3703,50,3753,74.06
25696,3426,399,3825,8.586466165413533
25697,3675,113,3788,32.52212389380531
25698,1075,2889,3964,0.3721010730356525
25699,2556,201,2757,12.71641791044776
25700,3672,309,3981,11.883495145631068
25701,3740,199,3939,18.79396984924623
25702,697,140,837,4.978571428571429
25703,2302,139,2441,16.56115107913669
25704,3191,165,3356,19.33939393939394
25705,3612,139,3751,25.985611510791365
25706,3420,124,3544,27.580645161290324
25707,3591,203,3794,17.689655172413794
25708,2502,479,2981,5.223382045929019
25709,1854,177,2031,10.47457627118644
25710,1693,158,1851,10.71518987341772
25711,3358,88,3446,38.15909090909091
25712,2189,252,2441,8.686507936507937
25713,1948,250,2198,7.792
25714,3579,136,3715,26.31617647058824
25715,1728,116,1844,14.89655172413793
25716,3488,171,3659,20.39766081871345
25717,2569,186,2755,13.811827956989248
25718,3411,102,3513,33.44117647058823
25719,3305,229,3534,14.43231441048035
25720,3639,259,3898,14.05019305019305
25721,2001,270,2271,7.411111111111111
25722,2219,189,2408,11.74074074074074
25723,2573,137,2710,18.78102189781022
25724,2019,380,2399,5.313157894736842
25725,1461,215,1676,6.795348837209303
25726,1283,398,1681,3.2236180904522613
25727,86,3722,3808,0.0231058570660935
25728,3483,127,3610,27.4251968503937
25730,1537,130,1667,11.823076923076924
25731,1997,52,2049,38.40384615384615
25732,1496,133,1629,11.24812030075188
25733,1361,72,1433,18.90277777777778
25734,1208,2633,3841,0.4587922521838207
25735,2870,55,2925,52.18181818181818
25736,3789,71,3860,53.36619718309859
25737,3818,174,3992,21.942528735632184
25738,1803,851,2654,2.118683901292597
25739,2733,66,2799,41.40909090909091
25740,3375,261,3636,12.93103448275862
25742,1967,171,2138,11.502923976608187
25743,265,2557,2822,0.1036370746969104
25744,3479,193,3672,18.02590673575129
25745,2732,167,2899,16.35928143712575
25746,2259,166,2425,13.60843373493976
25747,2760,69,2829,40.0
25748,1538,118,1656,13.033898305084746
25749,3902,115,4017,33.93043478260869
25750,45,3176,3221,0.014168765743073
25751,1002,195,1197,5.138461538461539
25752,3321,90,3411,36.9
25753,3851,235,4086,16.387234042553192
25754,908,255,1163,3.56078431372549
25755,2948,297,3245,9.925925925925926
25756,2355,125,2480,18.84
25757,2189,200,2389,10.945
25758,3452,244,3696,14.147540983606556
25759,3834,134,3968,28.611940298507463
25761,3697,184,3881,20.092391304347824
25762,2275,403,2678,5.645161290322581
25763,3370,627,3997,5.374800637958533
25764,3804,209,4013,18.20095693779904
25765,3579,297,3876,12.05050505050505
25766,1955,597,2552,3.274706867671692
25767,3688,193,3881,19.10880829015544
25768,3363,222,3585,15.14864864864865
25769,3043,152,3195,20.019736842105264
25770,3079,308,3387,9.996753246753247
25772,3483,93,3576,37.45161290322581
25773,2352,213,2565,11.04225352112676
25774,3225,267,3492,12.07865168539326
25775,903,2260,3163,0.3995575221238938
25776,193,138,331,1.3985507246376812
25777,3124,234,3358,13.350427350427353
25778,1826,154,1980,11.857142857142858
25779,2383,116,2499,20.54310344827586
25780,889,67,956,13.26865671641791
25781,3673,101,3774,36.366336633663366
25782,2230,63,2293,35.3968253968254
25783,2460,122,2582,20.16393442622951
25784,212,2177,2389,0.097381717960496
25785,2405,399,2804,6.027568922305765
25786,3277,150,3427,21.846666666666668
25787,3725,104,3829,35.81730769230769
25788,1799,92,1891,19.55434782608696
25789,1351,159,1510,8.49685534591195
25790,1962,214,2176,9.16822429906542
25791,3847,243,4090,15.831275720164609
25792,2392,353,2745,6.776203966005665
25793,1610,210,1820,7.666666666666667
25794,1774,239,2013,7.422594142259414
25795,1737,122,1859,14.237704918032788
25796,2010,274,2284,7.335766423357664
25797,2815,261,3076,10.78544061302682
25798,3522,213,3735,16.535211267605632
25799,3842,150,3992,25.613333333333333
25800,3590,100,3690,35.9
25801,2735,192,2927,14.244791666666666
25802,3523,67,3590,52.582089552238806
25803,3367,241,3608,13.970954356846471
25804,3196,255,3451,12.533333333333331
25805,1922,274,2196,7.014598540145985
25806,3251,192,3443,16.932291666666668
25807,2313,351,2664,6.589743589743589
25808,3014,83,3097,36.31325301204819
25809,3448,249,3697,13.847389558232932
25810,2450,220,2670,11.136363636363637
25811,1430,76,1506,18.81578947368421
25812,3047,175,3222,17.411428571428573
25813,2012,201,2213,10.00995024875622
25814,2535,216,2751,11.73611111111111
25816,3338,410,3748,8.141463414634146
25817,1876,222,2098,8.45045045045045
25818,3670,248,3918,14.798387096774194
25819,2677,141,2818,18.98581560283688
25820,3410,136,3546,25.073529411764707
25821,2434,174,2608,13.988505747126435
25822,3543,215,3758,16.47906976744186
25823,2593,227,2820,11.422907488986784
25824,3070,99,3169,31.01010101010101
25825,3753,341,4094,11.005865102639296
25826,2693,204,2897,13.200980392156865
25827,331,2467,2798,0.1341710579651398
25828,2167,209,2376,10.36842105263158
25829,3342,236,3578,14.16101694915254
25830,3237,196,3433,16.51530612244898
25831,3498,169,3667,20.698224852071007
25832,3560,120,3680,29.666666666666668
25833,3554,199,3753,17.85929648241206
25834,2902,144,3046,20.15277777777778
25835,2688,70,2758,38.4
25836,3245,343,3588,9.46064139941691
25837,2988,117,3105,25.53846153846154
25838,2572,174,2746,14.781609195402298
25839,3602,136,3738,26.48529411764705
25840,1197,211,1408,5.672985781990521
25841,3189,201,3390,15.865671641791044
25842,1592,168,1760,9.476190476190476
25843,2530,153,2683,16.535947712418302
25844,1195,96,1291,12.447916666666666
25845,1669,131,1800,12.740458015267176
25846,3678,77,3755,47.76623376623377
25847,3752,89,3841,42.15730337078652
25848,109,3360,3469,0.0324404761904761
25849,3337,64,3401,52.140625
25850,3746,152,3898,24.644736842105264
25851,1934,104,2038,18.596153846153847
25852,3096,129,3225,24.0
25853,2478,62,2540,39.96774193548387
25854,1935,130,2065,14.884615384615383
25855,3496,167,3663,20.934131736526947
25856,3568,235,3803,15.182978723404256
25857,3166,114,3280,27.771929824561404
25858,580,2327,2907,0.2492479587451654
25859,1858,74,1932,25.10810810810811
25860,3311,146,3457,22.67808219178082
25861,1989,101,2090,19.69306930693069
25862,2228,161,2389,13.838509316770187
25863,1224,105,1329,11.657142857142857
25864,1858,50,1908,37.16
25865,2111,69,2180,30.594202898550726
25866,1395,112,1507,12.455357142857142
25867,2019,117,2136,17.256410256410255
25868,3466,215,3681,16.12093023255814
25869,2856,174,3030,16.413793103448278
25870,2029,710,2739,2.8577464788732394
25871,3039,258,3297,11.77906976744186
25872,2658,190,2848,13.989473684210529
25873,2535,215,2750,11.790697674418604
25874,3913,177,4090,22.10734463276836
25875,2737,138,2875,19.83333333333333
25876,3042,76,3118,40.026315789473685
25877,3940,52,3992,75.76923076923077
25878,3126,149,3275,20.97986577181208
25879,2090,148,2238,14.12162162162162
25880,552,185,737,2.983783783783784
25881,3734,127,3861,29.401574803149607
25882,2687,129,2816,20.829457364341085
25883,1868,77,1945,24.25974025974026
25884,1115,92,1207,12.119565217391305
25885,1880,112,1992,16.785714285714285
25886,3248,159,3407,20.42767295597484
25887,3202,404,3606,7.925742574257426
25888,2503,124,2627,20.18548387096774
25889,463,2985,3448,0.155108877721943
25890,3447,140,3587,24.62142857142857
25891,3751,174,3925,21.557471264367816
25892,3888,201,4089,19.34328358208955
25893,981,471,1452,2.082802547770701
25894,3465,161,3626,21.52173913043478
25895,3673,145,3818,25.33103448275862
25896,2067,90,2157,22.966666666666665
25897,1929,148,2077,13.033783783783784
25898,2775,209,2984,13.277511961722489
25899,3631,92,3723,39.46739130434783
25900,2076,158,2234,13.139240506329116
25901,2743,133,2876,20.62406015037594
25902,3644,147,3791,24.789115646258505
25903,2735,255,2990,10.72549019607843
25904,3567,215,3782,16.590697674418603
25905,2197,50,2247,43.94
25906,3685,136,3821,27.09558823529412
25907,2847,120,2967,23.725
25908,3765,271,4036,13.8929889298893
25909,1309,461,1770,2.839479392624729
25910,2064,81,2145,25.48148148148148
25911,3875,126,4001,30.753968253968253
25912,3704,204,3908,18.15686274509804
25913,1799,729,2528,2.467764060356653
25914,1708,86,1794,19.86046511627907
25915,2560,374,2934,6.8449197860962565
25916,2496,209,2705,11.942583732057416
25917,1949,109,2058,17.880733944954127
25918,3853,156,4009,24.69871794871795
25919,3605,148,3753,24.35810810810811
25920,3658,337,3995,10.85459940652819
25921,2142,176,2318,12.170454545454543
25922,1962,187,2149,10.491978609625669
25923,3289,180,3469,18.272222222222226
25924,3775,264,4039,14.299242424242424
25925,3721,131,3852,28.404580152671755
25926,3718,215,3933,17.293023255813953
25927,3163,82,3245,38.573170731707314
25928,935,122,1057,7.663934426229508
25929,4007,65,4072,61.64615384615384
25930,3748,166,3914,22.57831325301205
25931,3696,131,3827,28.213740458015263
25932,3295,225,3520,14.644444444444444
25933,3279,127,3406,25.81889763779528
25934,3239,204,3443,15.877450980392156
25935,3762,142,3904,26.492957746478872
25936,1748,130,1878,13.446153846153846
25937,3336,175,3511,19.062857142857144
25938,3336,270,3606,12.355555555555556
25939,2422,157,2579,15.426751592356688
25940,1387,319,1706,4.347962382445141
25941,1382,232,1614,5.956896551724138
25942,3298,73,3371,45.17808219178082
25943,2471,69,2540,35.81159420289855
25944,3214,103,3317,31.203883495145632
25945,1874,110,1984,17.036363636363635
25946,3885,210,4095,18.5
25948,1961,147,2108,13.34013605442177
25949,3171,114,3285,27.81578947368421
25950,2086,103,2189,20.25242718446602
25951,2408,154,2562,15.636363636363637
25952,1173,435,1608,2.696551724137931
25953,3758,186,3944,20.204301075268816
25954,3400,331,3731,10.27190332326284
25955,3071,152,3223,20.20394736842105
25956,3742,240,3982,15.591666666666669
25957,3899,147,4046,26.52380952380953
25958,2305,106,2411,21.745283018867923
25959,2896,75,2971,38.61333333333334
25960,1578,179,1757,8.815642458100559
25961,803,132,935,6.083333333333333
25962,1380,333,1713,4.144144144144144
25963,3234,199,3433,16.251256281407034
25964,2688,112,2800,24.0
25965,3371,201,3572,16.771144278606965
25966,532,66,598,8.06060606060606
25967,2434,572,3006,4.255244755244755
25968,2288,117,2405,19.55555555555556
25969,2992,246,3238,12.16260162601626
25970,2748,112,2860,24.535714285714285
25972,2555,72,2627,35.486111111111114
25973,1985,80,2065,24.8125
25974,3165,205,3370,15.439024390243905
25975,3656,268,3924,13.64179104477612
25976,2447,474,2921,5.162447257383966
25977,30,2646,2676,0.0113378684807256
25978,2940,322,3262,9.130434782608695
25979,3075,145,3220,21.20689655172414
25980,2501,116,2617,21.560344827586206
25982,955,2214,3169,0.4313459801264679
25983,3007,68,3075,44.22058823529412
25984,119,241,360,0.4937759336099585
25985,3051,208,3259,14.66826923076923
25986,2649,88,2737,30.102272727272727
25987,2594,225,2819,11.528888888888888
25988,3765,194,3959,19.40721649484536
25989,2711,183,2894,14.814207650273223
25990,1102,158,1260,6.974683544303797
25991,2688,352,3040,7.636363636363637
25992,3562,94,3656,37.8936170212766
25993,1962,243,2205,8.074074074074074
25994,3860,174,4034,22.183908045977013
25995,3200,161,3361,19.875776397515526
25996,2468,271,2739,9.1070110701107
25997,1773,106,1879,16.72641509433962
25998,3379,166,3545,20.35542168674699
25999,3692,226,3918,16.336283185840706
26000,2964,205,3169,14.458536585365854
26001,871,154,1025,5.655844155844156
26002,3169,115,3284,27.556521739130435
26003,3009,170,3179,17.7
26004,2028,169,2197,12.0
26005,3843,90,3933,42.7
26006,3851,166,4017,23.198795180722893
26007,2696,116,2812,23.24137931034483
26008,2804,236,3040,11.88135593220339
26009,2988,239,3227,12.502092050209203
26010,3674,212,3886,17.330188679245282
26011,1273,389,1662,3.2724935732647813
26012,2167,121,2288,17.90909090909091
26013,2226,94,2320,23.680851063829788
26014,3660,70,3730,52.285714285714285
26015,3484,156,3640,22.33333333333333
26016,2297,127,2424,18.086614173228348
26017,37,3642,3679,0.0101592531576057
26018,2913,271,3184,10.749077490774908
26019,88,3401,3489,0.0258747427227286
26020,3380,177,3557,19.09604519774012
26021,3341,71,3412,47.056338028169016
26022,3697,98,3795,37.724489795918366
26023,1711,173,1884,9.890173410404625
26024,3728,120,3848,31.066666666666663
26025,3534,63,3597,56.095238095238095
26026,2857,162,3019,17.635802469135804
26027,2541,285,2826,8.91578947368421
26028,3412,229,3641,14.899563318777291
26029,2879,265,3144,10.864150943396226
26030,3662,285,3947,12.849122807017544
26031,3124,243,3367,12.8559670781893
26032,1306,242,1548,5.396694214876033
26033,3445,148,3593,23.277027027027028
26034,2650,396,3046,6.691919191919192
26035,3028,122,3150,24.81967213114754
26036,3434,177,3611,19.401129943502823
26038,3375,116,3491,29.094827586206897
26039,2643,81,2724,32.629629629629626
26040,2762,192,2954,14.385416666666666
26041,2686,317,3003,8.473186119873818
26042,1358,584,1942,2.3253424657534247
26043,3442,90,3532,38.24444444444445
26044,3270,163,3433,20.06134969325153
26045,2059,128,2187,16.0859375
26046,2243,164,2407,13.676829268292684
26047,3233,113,3346,28.61061946902655
26048,1355,631,1986,2.1473851030110933
26049,1969,95,2064,20.726315789473684
26050,2264,104,2368,21.76923076923077
26051,3167,133,3300,23.81203007518797
26052,3243,522,3765,6.212643678160919
26053,1537,181,1718,8.491712707182321
26054,3619,82,3701,44.13414634146341
26055,3463,145,3608,23.882758620689657
26056,2633,125,2758,21.064
26057,669,3098,3767,0.2159457714654616
26058,2969,236,3205,12.580508474576272
26059,2009,225,2234,8.928888888888888
26060,3039,111,3150,27.37837837837838
26061,2883,202,3085,14.272277227722771
26062,1975,62,2037,31.85483870967742
26063,1873,146,2019,12.82876712328767
26064,3261,171,3432,19.07017543859649
26065,2530,193,2723,13.10880829015544
26066,2935,179,3114,16.39664804469274
26067,2250,219,2469,10.273972602739724
26068,1876,273,2149,6.871794871794871
26069,2383,384,2767,6.205729166666667
26071,3677,97,3774,37.90721649484536
26072,2611,258,2869,10.12015503875969
26073,421,2826,3247,0.1489738145789101
26074,1396,239,1635,5.841004184100418
26075,1822,165,1987,11.042424242424245
26076,3652,246,3898,14.845528455284551
26077,3976,105,4081,37.86666666666667
26078,451,121,572,3.727272727272727
26079,2607,289,2896,9.02076124567474
26080,3407,240,3647,14.195833333333333
26081,1223,168,1391,7.279761904761905
26082,758,166,924,4.566265060240964
26083,3311,162,3473,20.438271604938272
26084,2411,74,2485,32.58108108108108
26085,1382,127,1509,10.881889763779528
26086,3895,162,4057,24.04320987654321
26087,2865,180,3045,15.916666666666666
26088,3377,162,3539,20.84567901234568
26089,2237,111,2348,20.153153153153152
26090,3031,214,3245,14.163551401869158
26091,2351,179,2530,13.134078212290502
26092,3940,147,4087,26.802721088435373
26093,2013,197,2210,10.218274111675129
26094,3443,328,3771,10.496951219512194
26095,2860,253,3113,11.304347826086955
26096,2799,125,2924,22.392
26097,3632,207,3839,17.545893719806763
26098,3629,113,3742,32.11504424778761
26099,3598,229,3827,15.7117903930131
26100,3704,221,3925,16.760180995475114
26101,2560,121,2681,21.15702479338843
26102,3270,133,3403,24.586466165413533
26103,1469,155,1624,9.477419354838707
26104,1385,452,1837,3.064159292035398
26105,3515,365,3880,9.63013698630137
26106,2123,203,2326,10.458128078817737
26107,3216,87,3303,36.96551724137931
26108,663,139,802,4.76978417266187
26109,2016,71,2087,28.3943661971831
26110,1796,83,1879,21.63855421686747
26111,2819,241,3060,11.697095435684648
26112,1886,72,1958,26.194444444444443
26113,3162,246,3408,12.853658536585366
26114,1348,214,1562,6.299065420560748
26115,2065,167,2232,12.365269461077844
26116,2893,161,3054,17.96894409937888
26117,2234,87,2321,25.67816091954023
26118,1774,191,1965,9.287958115183246
26119,3616,140,3756,25.82857142857143
26120,1909,121,2030,15.776859504132233
26121,3491,211,3702,16.545023696682463
26122,3360,212,3572,15.849056603773583
26123,2623,191,2814,13.732984293193716
26124,3741,185,3926,20.221621621621622
26125,3283,160,3443,20.51875
26126,56,2668,2724,0.0209895052473763
26127,2539,253,2792,10.035573122529645
26128,1138,199,1337,5.71859296482412
26129,1690,92,1782,18.369565217391305
26130,2068,331,2399,6.24773413897281
26131,3734,210,3944,17.78095238095238
26132,3963,118,4081,33.58474576271186
26133,2569,427,2996,6.016393442622951
26134,2196,301,2497,7.295681063122924
26135,3357,105,3462,31.97142857142857
26136,3858,53,3911,72.79245283018868
26139,3021,139,3160,21.73381294964029
26140,2955,107,3062,27.61682242990654
26141,2107,160,2267,13.16875
26142,1213,101,1314,12.009900990099007
26144,1833,234,2067,7.833333333333333
26145,3606,284,3890,12.69718309859155
26146,1833,84,1917,21.821428571428573
26147,2500,180,2680,13.88888888888889
26148,3543,80,3623,44.2875
26149,764,278,1042,2.7482014388489207
26150,1729,146,1875,11.842465753424657
26151,3167,274,3441,11.558394160583942
26152,3488,288,3776,12.11111111111111
26155,3093,73,3166,42.36986301369863
26156,813,1832,2645,0.4437772925764192
26158,2422,133,2555,18.21052631578948
26159,1541,120,1661,12.841666666666669
26160,2507,232,2739,10.80603448275862
26161,3986,73,4059,54.602739726027394
26162,1470,330,1800,4.454545454545454
26163,298,3688,3986,0.0808026030368763
26164,3475,137,3612,25.36496350364964
26165,3229,230,3459,14.039130434782608
26166,3682,132,3814,27.893939393939394
26167,2720,436,3156,6.238532110091743
26168,3271,256,3527,12.77734375
26169,3839,87,3926,44.12643678160919
26170,1786,326,2112,5.478527607361963
26171,3722,140,3862,26.585714285714285
26172,2373,411,2784,5.773722627737226
26173,2386,200,2586,11.93
26174,1222,66,1288,18.51515151515152
26175,3123,159,3282,19.641509433962263
26176,2014,135,2149,14.91851851851852
26177,2067,184,2251,11.233695652173912
26178,1467,152,1619,9.651315789473683
26179,2432,130,2562,18.70769230769231
26180,1883,207,2090,9.096618357487923
26181,2514,113,2627,22.24778761061947
26182,2414,131,2545,18.427480916030536
26183,3127,69,3196,45.31884057971015
26184,564,1802,2366,0.3129855715871254
26185,1946,188,2134,10.351063829787234
26186,209,2998,3207,0.0697131420947298
26187,1558,117,1675,13.316239316239315
26188,2678,103,2781,26.0
26189,3225,81,3306,39.81481481481482
26190,3493,213,3706,16.399061032863848
26191,3339,169,3508,19.757396449704142
26192,1747,173,1920,10.098265895953755
26193,2125,221,2346,9.615384615384617
26194,3717,85,3802,43.72941176470588
26196,2579,231,2810,11.164502164502164
26197,2577,107,2684,24.08411214953271
26198,1489,481,1970,3.095634095634096
26199,2139,129,2268,16.58139534883721
26200,1556,142,1698,10.95774647887324
26201,2729,89,2818,30.662921348314608
26202,2524,163,2687,15.484662576687116
26203,3758,108,3866,34.7962962962963
26204,3351,123,3474,27.24390243902439
26205,3642,446,4088,8.165919282511211
26207,2389,229,2618,10.43231441048035
26208,3137,290,3427,10.817241379310344
26209,2183,68,2251,32.10294117647059
26210,3641,108,3749,33.71296296296296
26211,1056,2052,3108,0.5146198830409356
26212,3564,247,3811,14.429149797570853
26213,3583,124,3707,28.89516129032258
26214,1360,103,1463,13.20388349514563
26215,3607,160,3767,22.54375
26216,1983,107,2090,18.53271028037383
26217,692,202,894,3.4257425742574257
26218,1488,201,1689,7.402985074626866
26219,2297,149,2446,15.416107382550337
26220,1475,222,1697,6.644144144144144
26221,3743,211,3954,17.739336492890995
26222,3556,163,3719,21.8159509202454
26223,3845,115,3960,33.43478260869565
26224,3644,95,3739,38.357894736842105
26225,2060,182,2242,11.31868131868132
26226,2100,205,2305,10.24390243902439
26227,1335,125,1460,10.68
26228,3549,135,3684,26.288888888888888
26229,2939,194,3133,15.149484536082474
26230,2856,211,3067,13.535545023696685
26231,3704,176,3880,21.045454545454547
26232,1898,186,2084,10.204301075268818
26233,2420,125,2545,19.36
26234,3657,139,3796,26.30935251798561
26235,3509,319,3828,11.0
26236,2106,134,2240,15.71641791044776
26237,2999,260,3259,11.534615384615384
26238,3389,288,3677,11.76736111111111
26239,3705,281,3986,13.185053380782918
26240,3912,54,3966,72.44444444444444
26241,2174,231,2405,9.41125541125541
26242,3597,150,3747,23.98
26243,1920,91,2011,21.0989010989011
26244,3737,112,3849,33.36607142857143
26245,3266,215,3481,15.190697674418605
26246,2104,86,2190,24.46511627906977
26248,2941,158,3099,18.61392405063291
26249,3161,133,3294,23.76691729323308
26250,691,110,801,6.281818181818182
26251,2779,252,3031,11.02777777777778
26252,2811,250,3061,11.244
26253,3331,253,3584,13.16600790513834
26254,1236,144,1380,8.583333333333334
26255,3723,211,3934,17.644549763033176
26256,2853,242,3095,11.789256198347108
26258,2710,55,2765,49.27272727272727
26259,3756,192,3948,19.5625
26260,2268,163,2431,13.914110429447852
26261,3785,171,3956,22.13450292397661
26262,2960,151,3111,19.60264900662252
26263,3321,246,3567,13.5
26264,3882,102,3984,38.05882352941177
26265,2575,220,2795,11.704545454545457
26266,2745,214,2959,12.82710280373832
26267,3168,142,3310,22.309859154929576
26268,2400,251,2651,9.56175298804781
26269,2688,224,2912,12.0
26270,3399,177,3576,19.20338983050848
26271,2316,222,2538,10.432432432432432
26272,1940,120,2060,16.166666666666668
26273,3355,214,3569,15.677570093457945
26274,3859,169,4028,22.83431952662722
26275,2314,189,2503,12.243386243386244
26276,3264,231,3495,14.12987012987013
26277,2198,92,2290,23.89130434782609
26278,2915,248,3163,11.754032258064516
26279,2532,145,2677,17.46206896551724
26280,2028,113,2141,17.946902654867255
26281,2103,159,2262,13.226415094339623
26282,3700,307,4007,12.052117263843648
26283,3905,68,3973,57.4264705882353
26284,3136,139,3275,22.56115107913669
26285,2867,126,2993,22.753968253968253
26286,2758,92,2850,29.97826086956522
26287,1888,203,2091,9.300492610837438
26288,3072,274,3346,11.211678832116789
26289,3096,74,3170,41.83783783783784
26291,1648,108,1756,15.25925925925926
26292,520,287,807,1.8118466898954704
26293,3201,198,3399,16.166666666666668
26294,2400,97,2497,24.742268041237114
26295,2580,225,2805,11.466666666666669
26296,3781,208,3989,18.177884615384617
26297,3375,193,3568,17.487046632124354
26298,3911,68,3979,57.51470588235294
26299,1334,86,1420,15.511627906976743
26300,2737,172,2909,15.91279069767442
26301,2663,117,2780,22.76068376068376
26302,3601,369,3970,9.75880758807588
26303,3166,155,3321,20.425806451612903
26304,3759,174,3933,21.603448275862068
26305,2713,133,2846,20.398496240601503
26306,1745,160,1905,10.90625
26307,2762,155,2917,17.81935483870968
26308,2309,163,2472,14.16564417177914
26309,3115,151,3266,20.62913907284768
26310,300,3015,3315,0.099502487562189
26311,2261,70,2331,32.3
26312,1249,594,1843,2.1026936026936025
26313,3494,156,3650,22.39743589743589
26314,2615,196,2811,13.341836734693878
26315,3305,51,3356,64.80392156862744
26316,2854,107,2961,26.672897196261683
26317,2934,689,3623,4.2583454281567485
26318,3182,669,3851,4.756352765321375
26319,1814,421,2235,4.3087885985748215
26320,2491,128,2619,19.4609375
26321,3857,185,4042,20.84864864864865
26322,3513,54,3567,65.05555555555556
26323,2552,265,2817,9.630188679245284
